NeuralNet(
  (network): Sequential(
    (0): Linear(in_features=2, out_features=48, bias=True)
    (1): Tanh()
    (2): Linear(in_features=48, out_features=48, bias=True)
    (3): Tanh()
    (4): Linear(in_features=48, out_features=48, bias=True)
    (5): Tanh()
    (6): Linear(in_features=48, out_features=48, bias=True)
    (7): Tanh()
    (8): Linear(in_features=48, out_features=2, bias=True)
  )
)
starting Adam training
It: 6600, Time: 2.72, mse_0: 3.7515e-02, mse_f: 1.2631e-01, total loss: 2.0134e-01, Error u,v: 2.3656e-03, 1.7678e-03
It: 6700, Time: 2.61, mse_0: 4.3549e-02, mse_f: 1.1885e-01, total loss: 2.3751e-01, Error u,v: 2.4688e-03, 1.6847e-03
It: 6800, Time: 2.62, mse_0: 2.5467e-02, mse_f: 1.0272e-01, total loss: 1.7526e-01, Error u,v: 2.1964e-03, 2.8536e-03
It: 6900, Time: 2.61, mse_0: 1.9152e-01, mse_f: 2.6905e-01, total loss: 8.1950e-01, Error u,v: 3.0158e-03, 4.0918e-03
It: 7000, Time: 2.42, mse_0: 7.3127e-02, mse_f: 1.1504e-01, total loss: 3.5954e-01, Error u,v: 2.2367e-03, 2.8216e-03
It: 7100, Time: 2.39, mse_0: 1.2370e-01, mse_f: 6.6808e-02, total loss: 5.4914e-01, Error u,v: 4.9476e-03, 3.5416e-03
It: 7200, Time: 2.35, mse_0: 1.4399e-01, mse_f: 5.1508e-02, total loss: 5.8962e-01, Error u,v: 3.9042e-03, 3.4902e-03
It: 7300, Time: 2.48, mse_0: 7.5489e-02, mse_f: 6.1283e-02, total loss: 3.7934e-01, Error u,v: 3.9176e-03, 2.5281e-03
It: 7400, Time: 2.29, mse_0: 2.7911e-02, mse_f: 9.9231e-02, total loss: 1.7929e-01, Error u,v: 2.0755e-03, 1.6862e-03
It: 7500, Time: 2.38, mse_0: 1.3052e-01, mse_f: 1.5874e-01, total loss: 5.3908e-01, Error u,v: 2.6891e-03, 3.6860e-03
It: 7600, Time: 2.77, mse_0: 1.3813e-01, mse_f: 1.5306e-01, total loss: 5.7753e-01, Error u,v: 2.5227e-03, 3.4735e-03
It: 7700, Time: 2.39, mse_0: 2.2202e-02, mse_f: 9.3507e-02, total loss: 1.5716e-01, Error u,v: 1.7617e-03, 2.4808e-03
It: 7800, Time: 2.73, mse_0: 1.5528e-01, mse_f: 1.0515e-01, total loss: 6.7899e-01, Error u,v: 4.3477e-03, 3.4911e-03
It: 7900, Time: 2.71, mse_0: 2.7331e-02, mse_f: 1.3608e-01, total loss: 1.9724e-01, Error u,v: 1.7655e-03, 1.8524e-03
It: 8000, Time: 2.68, mse_0: 1.6805e-02, mse_f: 6.4423e-02, total loss: 1.1975e-01, Error u,v: 1.9303e-03, 2.0031e-03
It: 8100, Time: 2.32, mse_0: 1.2291e-01, mse_f: 5.6636e-02, total loss: 4.8499e-01, Error u,v: 4.2190e-03, 3.0431e-03
It: 8200, Time: 2.44, mse_0: 1.1428e-01, mse_f: 1.4095e-01, total loss: 5.1332e-01, Error u,v: 2.9261e-03, 3.1913e-03
It: 8300, Time: 2.61, mse_0: 2.4399e-02, mse_f: 6.8045e-02, total loss: 1.3108e-01, Error u,v: 1.3022e-03, 1.1607e-03
It: 8400, Time: 2.54, mse_0: 8.2610e-02, mse_f: 1.3077e-01, total loss: 4.1581e-01, Error u,v: 3.4658e-03, 2.6304e-03
It: 8500, Time: 2.46, mse_0: 1.2992e-01, mse_f: 6.9039e-02, total loss: 5.6654e-01, Error u,v: 4.2948e-03, 2.9332e-03
It: 8600, Time: 2.59, mse_0: 1.0763e-02, mse_f: 6.2385e-02, total loss: 8.8641e-02, Error u,v: 1.3385e-03, 1.1818e-03
It: 8700, Time: 2.46, mse_0: 1.1041e-01, mse_f: 1.7005e-01, total loss: 4.8489e-01, Error u,v: 2.4039e-03, 3.5210e-03
It: 8800, Time: 2.80, mse_0: 1.1319e-01, mse_f: 9.8529e-02, total loss: 5.8156e-01, Error u,v: 4.5194e-03, 3.0756e-03
